Gene_ID	Group
ENSDARG00000062122	rest
ENSDARG00000062129	rest
ENSDARG00000062135	rest
ENSDARG00000062146	rest
ENSDARG00000062152	rest
ENSDARG00000062154	rest
ENSDARG00000062157	rest
ENSDARG00000062173	rest
ENSDARG00000062177	rest
ENSDARG00000062178	rest
ENSDARG00000062209	rest
ENSDARG00000062216	rest
ENSDARG00000062222	rest
ENSDARG00000062226	rest
ENSDARG00000062245	rest
ENSDARG00000062248	rest
ENSDARG00000062263	rest
ENSDARG00000062266	rest
ENSDARG00000062267	rest
ENSDARG00000062268	rest
ENSDARG00000062304	rest
ENSDARG00000062326	rest
ENSDARG00000062328	rest
ENSDARG00000062338	rest
ENSDARG00000062361	rest
ENSDARG00000062370	rest
ENSDARG00000062377	rest
ENSDARG00000062379	rest
ENSDARG00000062381	rest
ENSDARG00000062396	rest
ENSDARG00000062397	rest
ENSDARG00000062401	rest
ENSDARG00000062402	rest
ENSDARG00000062415	rest
ENSDARG00000062425	rest
ENSDARG00000062450	rest
ENSDARG00000062451	rest
ENSDARG00000062457	rest
ENSDARG00000062463	rest
ENSDARG00000062469	rest
ENSDARG00000062472	rest
ENSDARG00000062476	rest
ENSDARG00000062487	rest
ENSDARG00000062506	rest
ENSDARG00000062513	rest
ENSDARG00000062519	rest
ENSDARG00000062524	rest
ENSDARG00000062531	rest
ENSDARG00000062538	rest
ENSDARG00000062550	rest
ENSDARG00000062558	rest
ENSDARG00000062568	rest
ENSDARG00000062576	rest
ENSDARG00000062590	rest
ENSDARG00000062593	rest
ENSDARG00000062612	rest
ENSDARG00000062634	rest
ENSDARG00000062661	rest
ENSDARG00000062664	rest
ENSDARG00000062674	rest
ENSDARG00000062688	rest
ENSDARG00000062699	rest
ENSDARG00000062711	rest
ENSDARG00000062721	rest
ENSDARG00000062725	rest
ENSDARG00000062727	rest
ENSDARG00000062749	rest
ENSDARG00000062752	rest
ENSDARG00000062753	rest
ENSDARG00000062756	rest
ENSDARG00000062765	rest
ENSDARG00000062785	rest
ENSDARG00000062796	rest
ENSDARG00000062801	rest
ENSDARG00000062839	rest
ENSDARG00000062846	rest
ENSDARG00000062855	rest
ENSDARG00000062909	rest
ENSDARG00000062915	rest
ENSDARG00000062916	rest
ENSDARG00000062926	rest
ENSDARG00000062929	rest
ENSDARG00000062933	rest
ENSDARG00000062943	rest
ENSDARG00000062948	rest
ENSDARG00000062954	rest
ENSDARG00000062971	rest
ENSDARG00000062972	rest
ENSDARG00000062983	rest
ENSDARG00000062991	rest
ENSDARG00000062995	rest
ENSDARG00000062997	rest
ENSDARG00000063005	rest
ENSDARG00000063014	rest
ENSDARG00000063020	rest
ENSDARG00000063030	rest
ENSDARG00000063031	rest
ENSDARG00000063037	rest
ENSDARG00000063040	rest
ENSDARG00000063051	rest
ENSDARG00000063068	rest
ENSDARG00000063095	rest
ENSDARG00000063100	rest
ENSDARG00000063101	rest
ENSDARG00000063102	rest
ENSDARG00000063126	rest
ENSDARG00000063135	rest
ENSDARG00000063140	rest
ENSDARG00000063145	rest
ENSDARG00000063147	rest
ENSDARG00000063149	rest
ENSDARG00000063150	rest
ENSDARG00000063155	rest
ENSDARG00000063159	rest
ENSDARG00000063161	rest
ENSDARG00000063180	rest
ENSDARG00000063182	rest
ENSDARG00000063194	rest
ENSDARG00000063195	rest
ENSDARG00000063211	rest
ENSDARG00000063215	rest
ENSDARG00000063219	rest
ENSDARG00000063229	rest
ENSDARG00000063230	rest
ENSDARG00000063244	rest
ENSDARG00000063252	rest
ENSDARG00000063255	rest
ENSDARG00000063258	rest
ENSDARG00000063285	rest
ENSDARG00000063292	rest
ENSDARG00000063295	rest
ENSDARG00000063297	rest
ENSDARG00000063300	rest
ENSDARG00000063307	rest
ENSDARG00000063309	rest
ENSDARG00000063313	rest
ENSDARG00000063321	rest
ENSDARG00000063333	rest
ENSDARG00000063341	rest
ENSDARG00000063345	rest
ENSDARG00000063347	rest
ENSDARG00000063361	rest
ENSDARG00000063362	rest
ENSDARG00000063370	rest
ENSDARG00000063383	rest
ENSDARG00000063385	rest
ENSDARG00000063387	rest
ENSDARG00000063407	rest
ENSDARG00000063414	rest
ENSDARG00000063416	rest
ENSDARG00000063417	rest
ENSDARG00000063419	rest
ENSDARG00000063420	rest
ENSDARG00000063433	rest
ENSDARG00000063435	rest
ENSDARG00000063438	rest
ENSDARG00000063445	rest
ENSDARG00000063446	rest
ENSDARG00000063447	rest
ENSDARG00000063456	rest
ENSDARG00000063465	rest
ENSDARG00000063466	rest
ENSDARG00000063475	rest
ENSDARG00000063483	rest
ENSDARG00000063511	rest
ENSDARG00000063535	rest
ENSDARG00000063538	rest
ENSDARG00000063542	rest
ENSDARG00000063555	rest
ENSDARG00000063559	rest
ENSDARG00000063572	rest
ENSDARG00000063578	rest
ENSDARG00000063580	rest
ENSDARG00000063588	rest
ENSDARG00000063596	rest
ENSDARG00000063610	rest
ENSDARG00000063611	rest
ENSDARG00000063626	rest
ENSDARG00000063627	rest
ENSDARG00000063634	rest
ENSDARG00000063649	rest
ENSDARG00000063651	rest
ENSDARG00000063661	rest
ENSDARG00000063667	rest
ENSDARG00000063670	rest
ENSDARG00000063672	rest
ENSDARG00000063677	rest
ENSDARG00000063681	rest
ENSDARG00000063684	rest
ENSDARG00000063690	rest
ENSDARG00000063691	rest
ENSDARG00000063692	rest
ENSDARG00000063694	rest
ENSDARG00000063708	rest
ENSDARG00000063711	rest
ENSDARG00000063715	rest
ENSDARG00000063718	rest
ENSDARG00000063719	rest
ENSDARG00000063724	rest
ENSDARG00000063726	rest
ENSDARG00000063731	rest
ENSDARG00000063882	rest
ENSDARG00000063895	rest
ENSDARG00000063899	rest
ENSDARG00000063905	rest
ENSDARG00000063908	rest
ENSDARG00000063910	rest
ENSDARG00000063911	rest
ENSDARG00000063912	rest
ENSDARG00000063914	rest
ENSDARG00000063916	rest
ENSDARG00000063917	rest
ENSDARG00000063922	rest
ENSDARG00000063924	rest
ENSDARG00000067501	rest
ENSDARG00000067520	rest
ENSDARG00000067524	rest
ENSDARG00000067562	rest
ENSDARG00000067564	rest
ENSDARG00000067566	rest
ENSDARG00000067585	rest
ENSDARG00000067593	rest
ENSDARG00000067601	rest
ENSDARG00000067605	rest
ENSDARG00000067626	rest
ENSDARG00000067639	rest
ENSDARG00000067656	rest
ENSDARG00000067661	rest
ENSDARG00000067665	rest
ENSDARG00000067668	rest
ENSDARG00000067676	rest
ENSDARG00000067677	rest
ENSDARG00000067681	rest
ENSDARG00000067690	rest
ENSDARG00000067691	rest
ENSDARG00000067692	rest
ENSDARG00000067720	rest
ENSDARG00000067727	rest
ENSDARG00000067729	rest
ENSDARG00000067730	rest
ENSDARG00000067751	rest
ENSDARG00000067755	rest
ENSDARG00000067759	rest
ENSDARG00000067777	rest
ENSDARG00000067785	rest
ENSDARG00000067794	rest
ENSDARG00000067795	rest
ENSDARG00000067799	rest
ENSDARG00000067805	rest
ENSDARG00000067809	rest
ENSDARG00000067815	rest
ENSDARG00000067817	rest
ENSDARG00000067820	rest
ENSDARG00000067832	rest
ENSDARG00000067838	rest
ENSDARG00000067859	rest
ENSDARG00000067908	rest
ENSDARG00000067944	rest
ENSDARG00000067969	rest
ENSDARG00000067975	rest
ENSDARG00000067976	rest
ENSDARG00000067979	rest
ENSDARG00000067981	rest
ENSDARG00000067984	rest
ENSDARG00000068008	rest
ENSDARG00000068013	rest
ENSDARG00000068021	rest
ENSDARG00000068030	rest
ENSDARG00000068064	rest
ENSDARG00000068076	rest
ENSDARG00000068082	rest
ENSDARG00000068124	rest
ENSDARG00000068125	rest
ENSDARG00000068143	rest
ENSDARG00000068149	rest
ENSDARG00000068165	rest
ENSDARG00000068175	rest
ENSDARG00000068179	rest
ENSDARG00000068182	rest
ENSDARG00000068199	rest
ENSDARG00000068214	rest
ENSDARG00000068215	rest
ENSDARG00000068217	rest
ENSDARG00000068227	rest
ENSDARG00000068242	rest
ENSDARG00000068247	rest
ENSDARG00000068256	rest
ENSDARG00000068261	rest
ENSDARG00000068265	rest
ENSDARG00000068288	rest
ENSDARG00000068289	rest
ENSDARG00000068291	rest
ENSDARG00000068303	rest
ENSDARG00000068319	rest
ENSDARG00000068366	rest
ENSDARG00000068401	rest
ENSDARG00000068404	rest
ENSDARG00000068410	rest
ENSDARG00000068417	rest
ENSDARG00000068431	rest
ENSDARG00000068432	rest
ENSDARG00000068434	rest
ENSDARG00000068436	rest
ENSDARG00000068437	rest
ENSDARG00000068458	rest
ENSDARG00000068465	rest
ENSDARG00000068468	rest
ENSDARG00000068478	rest
ENSDARG00000068483	rest
ENSDARG00000068493	rest
ENSDARG00000068503	rest
ENSDARG00000068515	rest
ENSDARG00000068521	rest
ENSDARG00000068557	rest
ENSDARG00000068572	rest
ENSDARG00000068582	rest
ENSDARG00000068596	rest
ENSDARG00000068600	rest
ENSDARG00000068613	rest
ENSDARG00000068624	rest
ENSDARG00000068628	rest
ENSDARG00000068636	rest
ENSDARG00000068637	rest
ENSDARG00000068640	rest
ENSDARG00000068641	rest
ENSDARG00000068667	rest
ENSDARG00000068698	rest
ENSDARG00000068702	rest
ENSDARG00000068708	rest
ENSDARG00000068710	rest
ENSDARG00000068716	rest
ENSDARG00000068724	rest
ENSDARG00000068729	rest
ENSDARG00000068735	rest
ENSDARG00000068760	rest
ENSDARG00000068820	rest
ENSDARG00000068822	rest
ENSDARG00000068830	rest
ENSDARG00000068831	rest
ENSDARG00000068849	rest
ENSDARG00000068862	rest
ENSDARG00000068863	rest
ENSDARG00000068865	rest
ENSDARG00000068870	rest
ENSDARG00000068874	rest
ENSDARG00000068886	rest
ENSDARG00000068890	rest
ENSDARG00000068893	rest
ENSDARG00000068903	rest
ENSDARG00000068910	rest
ENSDARG00000068912	rest
ENSDARG00000068922	rest
ENSDARG00000068928	rest
ENSDARG00000068940	rest
ENSDARG00000068941	rest
ENSDARG00000068947	rest
ENSDARG00000068965	rest
ENSDARG00000068971	rest
ENSDARG00000068972	rest
ENSDARG00000068973	rest
ENSDARG00000068975	rest
ENSDARG00000068978	rest
ENSDARG00000068992	rest
ENSDARG00000068993	rest
ENSDARG00000068995	rest
ENSDARG00000068996	rest
ENSDARG00000069013	rest
ENSDARG00000069029	rest
ENSDARG00000069044	rest
ENSDARG00000069045	rest
ENSDARG00000069054	rest
ENSDARG00000069056	rest
ENSDARG00000069074	rest
ENSDARG00000069092	rest
ENSDARG00000069093	rest
ENSDARG00000069095	rest
ENSDARG00000069100	rest
ENSDARG00000069101	rest
ENSDARG00000069106	rest
ENSDARG00000069109	rest
ENSDARG00000069111	rest
ENSDARG00000069114	rest
ENSDARG00000069118	rest
ENSDARG00000069122	rest
ENSDARG00000069135	rest
ENSDARG00000069142	rest
ENSDARG00000069184	rest
ENSDARG00000069185	rest
ENSDARG00000069190	rest
ENSDARG00000069192	rest
ENSDARG00000069208	rest
ENSDARG00000069214	rest
ENSDARG00000069240	rest
ENSDARG00000069250	rest
ENSDARG00000069253	rest
ENSDARG00000069269	rest
ENSDARG00000069271	rest
ENSDARG00000069274	rest
ENSDARG00000069279	rest
ENSDARG00000069280	rest
ENSDARG00000069282	rest
ENSDARG00000069283	rest
ENSDARG00000069287	rest
ENSDARG00000069289	rest
ENSDARG00000069290	rest
ENSDARG00000069292	rest
ENSDARG00000069295	rest
ENSDARG00000069313	rest
ENSDARG00000069324	rest
ENSDARG00000069326	rest
ENSDARG00000069342	rest
ENSDARG00000069356	rest
ENSDARG00000069360	rest
ENSDARG00000069361	rest
ENSDARG00000069373	rest
ENSDARG00000069378	rest
ENSDARG00000069379	rest
ENSDARG00000069390	rest
ENSDARG00000069397	rest
ENSDARG00000069401	rest
ENSDARG00000069421	rest
ENSDARG00000069422	rest
ENSDARG00000069425	rest
ENSDARG00000069432	rest
ENSDARG00000069440	rest
ENSDARG00000069453	rest
ENSDARG00000069461	rest
ENSDARG00000069467	rest
ENSDARG00000069469	rest
ENSDARG00000069471	rest
ENSDARG00000069472	rest
ENSDARG00000069482	rest
ENSDARG00000069484	rest
ENSDARG00000069494	rest
ENSDARG00000069497	rest
ENSDARG00000069521	rest
ENSDARG00000069527	rest
ENSDARG00000069528	rest
ENSDARG00000069529	rest
ENSDARG00000069537	rest
ENSDARG00000069540	rest
ENSDARG00000069542	rest
ENSDARG00000069545	rest
ENSDARG00000069548	rest
ENSDARG00000069549	rest
ENSDARG00000069563	rest
ENSDARG00000069589	rest
ENSDARG00000069595	rest
ENSDARG00000069603	rest
ENSDARG00000069620	rest
ENSDARG00000069624	rest
ENSDARG00000069649	rest
ENSDARG00000069661	rest
ENSDARG00000069671	rest
ENSDARG00000069677	rest
ENSDARG00000069696	rest
ENSDARG00000069700	rest
ENSDARG00000069729	rest
ENSDARG00000069731	rest
ENSDARG00000069752	rest
ENSDARG00000069762	rest
ENSDARG00000069766	rest
ENSDARG00000069767	rest
ENSDARG00000069774	rest
ENSDARG00000069790	rest
ENSDARG00000069796	rest
ENSDARG00000069820	rest
ENSDARG00000069833	rest
ENSDARG00000069843	rest
ENSDARG00000069853	rest
ENSDARG00000069855	rest
ENSDARG00000069869	rest
ENSDARG00000069878	rest
ENSDARG00000069910	rest
ENSDARG00000069917	rest
ENSDARG00000069929	rest
ENSDARG00000069932	rest
ENSDARG00000069933	rest
ENSDARG00000069934	rest
ENSDARG00000069942	rest
ENSDARG00000069946	rest
ENSDARG00000069954	rest
ENSDARG00000069958	rest
ENSDARG00000069961	rest
ENSDARG00000069966	rest
ENSDARG00000069977	rest
ENSDARG00000069978	rest
ENSDARG00000069980	rest
ENSDARG00000069981	rest
ENSDARG00000069982	rest
ENSDARG00000069995	rest
ENSDARG00000070006	rest
ENSDARG00000070011	rest
ENSDARG00000070019	rest
ENSDARG00000070020	rest
ENSDARG00000070021	rest
ENSDARG00000070043	rest
ENSDARG00000070046	rest
ENSDARG00000070047	rest
ENSDARG00000070057	rest
ENSDARG00000070076	rest
ENSDARG00000070083	rest
ENSDARG00000070084	rest
ENSDARG00000070108	rest
ENSDARG00000070109	rest
ENSDARG00000070119	rest
ENSDARG00000070145	rest
ENSDARG00000070151	rest
ENSDARG00000070155	rest
ENSDARG00000070156	rest
ENSDARG00000070161	rest
ENSDARG00000070164	rest
ENSDARG00000070174	rest
ENSDARG00000070178	rest
ENSDARG00000070187	rest
ENSDARG00000070214	rest
ENSDARG00000070216	rest
ENSDARG00000070217	rest
ENSDARG00000070227	rest
ENSDARG00000070228	rest
ENSDARG00000070230	rest
ENSDARG00000070239	rest
ENSDARG00000070254	rest
ENSDARG00000070265	rest
ENSDARG00000070280	rest
ENSDARG00000070284	rest
ENSDARG00000070285	rest
ENSDARG00000070297	rest
ENSDARG00000070311	rest
ENSDARG00000070314	rest
ENSDARG00000070316	rest
ENSDARG00000070336	rest
ENSDARG00000070355	rest
ENSDARG00000070394	rest
ENSDARG00000070395	rest
ENSDARG00000070399	rest
ENSDARG00000070402	rest
ENSDARG00000070403	rest
ENSDARG00000070404	rest
ENSDARG00000070407	rest
ENSDARG00000070427	rest
ENSDARG00000070431	rest
ENSDARG00000070432	rest
ENSDARG00000070434	rest
ENSDARG00000070435	rest
ENSDARG00000070437	rest
ENSDARG00000070442	rest
ENSDARG00000070446	rest
ENSDARG00000070449	rest
ENSDARG00000070453	rest
ENSDARG00000070454	rest
ENSDARG00000070456	rest
ENSDARG00000070463	rest
ENSDARG00000070467	rest
ENSDARG00000070472	rest
ENSDARG00000070474	rest
ENSDARG00000070475	rest
ENSDARG00000070478	rest
ENSDARG00000070485	rest
ENSDARG00000070487	rest
ENSDARG00000070489	rest
ENSDARG00000070504	rest
ENSDARG00000070516	rest
ENSDARG00000070524	rest
ENSDARG00000070537	rest
ENSDARG00000070542	rest
ENSDARG00000070545	rest
ENSDARG00000070546	rest
ENSDARG00000070553	rest
ENSDARG00000070555	rest
ENSDARG00000070560	rest
ENSDARG00000070565	rest
ENSDARG00000070567	rest
ENSDARG00000070573	rest
ENSDARG00000070588	rest
ENSDARG00000070605	rest
ENSDARG00000070607	rest
ENSDARG00000070617	rest
ENSDARG00000070621	rest
ENSDARG00000070625	rest
ENSDARG00000070651	rest
ENSDARG00000070657	rest
ENSDARG00000070658	rest
ENSDARG00000070674	rest
ENSDARG00000070675	rest
ENSDARG00000070683	rest
ENSDARG00000070688	rest
ENSDARG00000070689	rest
ENSDARG00000070698	rest
ENSDARG00000070702	rest
ENSDARG00000070705	rest
ENSDARG00000070709	rest
ENSDARG00000070717	rest
ENSDARG00000070721	rest
ENSDARG00000070722	rest
ENSDARG00000070746	rest
ENSDARG00000070786	rest
ENSDARG00000070787	rest
ENSDARG00000070794	rest
ENSDARG00000070800	rest
ENSDARG00000070807	rest
ENSDARG00000070822	rest
ENSDARG00000070828	rest
ENSDARG00000070830	rest
ENSDARG00000070833	rest
ENSDARG00000070834	rest
ENSDARG00000070843	rest
ENSDARG00000070849	rest
ENSDARG00000070867	rest
ENSDARG00000070881	rest
ENSDARG00000070883	rest
ENSDARG00000070892	rest
ENSDARG00000070894	rest
ENSDARG00000070897	rest
ENSDARG00000070898	rest
ENSDARG00000070903	rest
ENSDARG00000070916	rest
ENSDARG00000070922	rest
ENSDARG00000070939	rest
ENSDARG00000070952	rest
ENSDARG00000070957	rest
ENSDARG00000070959	rest
ENSDARG00000070981	rest
ENSDARG00000070985	rest
ENSDARG00000071001	rest
ENSDARG00000071004	rest
ENSDARG00000071005	rest
ENSDARG00000071014	rest
ENSDARG00000071018	rest
ENSDARG00000071028	rest
ENSDARG00000071029	rest
ENSDARG00000071032	rest
ENSDARG00000071036	rest
ENSDARG00000071040	rest
ENSDARG00000071045	rest
ENSDARG00000071046	rest
ENSDARG00000071049	rest
ENSDARG00000071051	rest
ENSDARG00000071060	rest
ENSDARG00000071074	rest
ENSDARG00000071076	rest
ENSDARG00000071084	rest
ENSDARG00000071087	rest
ENSDARG00000071097	rest
ENSDARG00000071113	rest
ENSDARG00000071116	rest
ENSDARG00000071159	rest
ENSDARG00000071168	rest
ENSDARG00000071197	rest
ENSDARG00000071203	rest
ENSDARG00000071211	rest
ENSDARG00000071212	rest
ENSDARG00000071215	rest
ENSDARG00000071233	rest
ENSDARG00000071237	rest
ENSDARG00000071253	rest
ENSDARG00000071269	rest
ENSDARG00000071288	rest
ENSDARG00000071292	rest
ENSDARG00000071314	rest
ENSDARG00000071325	rest
ENSDARG00000071331	rest
ENSDARG00000071333	rest
ENSDARG00000071336	rest
ENSDARG00000071345	rest
ENSDARG00000071357	rest
ENSDARG00000071377	rest
ENSDARG00000071378	rest
ENSDARG00000071396	rest
ENSDARG00000071402	rest
ENSDARG00000071403	rest
ENSDARG00000071409	rest
ENSDARG00000071410	rest
ENSDARG00000071414	rest
ENSDARG00000071420	rest
ENSDARG00000071425	rest
ENSDARG00000071426	rest
ENSDARG00000071442	rest
ENSDARG00000071445	rest
ENSDARG00000071457	rest
ENSDARG00000071463	rest
ENSDARG00000071467	rest
ENSDARG00000071468	rest
ENSDARG00000071469	rest
ENSDARG00000071482	rest
ENSDARG00000071500	rest
ENSDARG00000071506	rest
ENSDARG00000071511	rest
ENSDARG00000071553	rest
ENSDARG00000071566	rest
ENSDARG00000071567	rest
ENSDARG00000071570	rest
ENSDARG00000071573	rest
ENSDARG00000071581	rest
ENSDARG00000071589	rest
ENSDARG00000071626	rest
ENSDARG00000071629	rest
ENSDARG00000071644	rest
ENSDARG00000071648	rest
ENSDARG00000071652	rest
ENSDARG00000071662	rest
ENSDARG00000071669	rest
ENSDARG00000071670	rest
ENSDARG00000071672	rest
ENSDARG00000071674	rest
ENSDARG00000071678	rest
ENSDARG00000071685	rest
ENSDARG00000071691	rest
ENSDARG00000071694	rest
ENSDARG00000071707	rest
ENSDARG00000071714	rest
ENSDARG00000071716	rest
ENSDARG00000071719	rest
ENSDARG00000071725	rest
ENSDARG00000071727	rest
ENSDARG00000071733	rest
ENSDARG00000071741	rest
ENSDARG00000071774	rest
ENSDARG00000071790	rest
ENSDARG00000071800	rest
ENSDARG00000071816	rest
ENSDARG00000071819	rest
ENSDARG00000071823	rest
ENSDARG00000071833	rest
ENSDARG00000071862	rest
ENSDARG00000071863	rest
ENSDARG00000071865	rest
ENSDARG00000071872	rest
ENSDARG00000071878	rest
ENSDARG00000071881	rest
ENSDARG00000073668	rest
ENSDARG00000073673	rest
ENSDARG00000073688	rest
ENSDARG00000073696	rest
ENSDARG00000073707	rest
ENSDARG00000073708	rest
ENSDARG00000073710	rest
ENSDARG00000073721	rest
ENSDARG00000073732	rest
ENSDARG00000073741	rest
ENSDARG00000073744	rest
ENSDARG00000073749	rest
ENSDARG00000073752	rest
ENSDARG00000073753	rest
ENSDARG00000073756	rest
ENSDARG00000073760	rest
ENSDARG00000073765	rest
ENSDARG00000073769	rest
ENSDARG00000073779	rest
ENSDARG00000073786	rest
ENSDARG00000073788	rest
ENSDARG00000073797	rest
ENSDARG00000073798	rest
ENSDARG00000073800	rest
ENSDARG00000073805	rest
ENSDARG00000073808	rest
ENSDARG00000073810	rest
ENSDARG00000073811	rest
ENSDARG00000073818	rest
ENSDARG00000073821	rest
ENSDARG00000073841	rest
ENSDARG00000073847	rest
ENSDARG00000073850	rest
ENSDARG00000073856	rest
ENSDARG00000073858	rest
ENSDARG00000073867	rest
ENSDARG00000073870	rest
ENSDARG00000073872	rest
ENSDARG00000073881	rest
ENSDARG00000073905	rest
ENSDARG00000073915	rest
ENSDARG00000073925	rest
ENSDARG00000073926	rest
ENSDARG00000073928	rest
ENSDARG00000073930	rest
ENSDARG00000073944	rest
ENSDARG00000073962	rest
ENSDARG00000073971	rest
ENSDARG00000073974	rest
ENSDARG00000073976	rest
ENSDARG00000073985	rest
ENSDARG00000073988	rest
ENSDARG00000073996	rest
ENSDARG00000073998	rest
ENSDARG00000073999	rest
ENSDARG00000074004	rest
ENSDARG00000074007	rest
ENSDARG00000074009	rest
ENSDARG00000074012	rest
ENSDARG00000074018	rest
ENSDARG00000074023	rest
ENSDARG00000074028	rest
ENSDARG00000074030	rest
ENSDARG00000074040	rest
ENSDARG00000074056	rest
ENSDARG00000074057	rest
ENSDARG00000074059	rest
ENSDARG00000074060	rest
ENSDARG00000074067	rest
ENSDARG00000074071	rest
ENSDARG00000074075	rest
ENSDARG00000074076	rest
ENSDARG00000074082	rest
ENSDARG00000074085	rest
ENSDARG00000074087	rest
ENSDARG00000074094	rest
ENSDARG00000074117	rest
ENSDARG00000074121	rest
ENSDARG00000074125	rest
ENSDARG00000074126	rest
ENSDARG00000074131	rest
ENSDARG00000074139	rest
ENSDARG00000074151	rest
ENSDARG00000074161	rest
ENSDARG00000074164	rest
ENSDARG00000074168	rest
ENSDARG00000074183	rest
ENSDARG00000074184	rest
ENSDARG00000074186	rest
ENSDARG00000074194	rest
ENSDARG00000074201	rest
ENSDARG00000074204	rest
ENSDARG00000074212	rest
ENSDARG00000074219	rest
ENSDARG00000074226	rest
ENSDARG00000074242	rest
ENSDARG00000074244	rest
ENSDARG00000074245	rest
ENSDARG00000074246	rest
ENSDARG00000074260	rest
ENSDARG00000074262	rest
ENSDARG00000074266	rest
ENSDARG00000074270	rest
ENSDARG00000074271	rest
ENSDARG00000074282	rest
ENSDARG00000074286	rest
ENSDARG00000074287	rest
ENSDARG00000074298	rest
ENSDARG00000074301	rest
ENSDARG00000074305	rest
ENSDARG00000074310	rest
ENSDARG00000074312	rest
ENSDARG00000074319	rest
ENSDARG00000074321	rest
ENSDARG00000074328	rest
ENSDARG00000074335	rest
ENSDARG00000074340	rest
ENSDARG00000074366	rest
ENSDARG00000074379	rest
ENSDARG00000074381	rest
ENSDARG00000074396	rest
ENSDARG00000074403	rest
ENSDARG00000074416	rest
ENSDARG00000074422	rest
ENSDARG00000074444	rest
ENSDARG00000074451	rest
ENSDARG00000074453	rest
ENSDARG00000074455	rest
ENSDARG00000074456	rest
ENSDARG00000074466	rest
ENSDARG00000074468	rest
ENSDARG00000074480	rest
ENSDARG00000074481	rest
ENSDARG00000074488	rest
ENSDARG00000074491	rest
ENSDARG00000074493	rest
ENSDARG00000074498	rest
ENSDARG00000074507	rest
ENSDARG00000074508	rest
ENSDARG00000074518	rest
ENSDARG00000074526	rest
ENSDARG00000074544	rest
ENSDARG00000074546	rest
ENSDARG00000074548	rest
ENSDARG00000074552	rest
ENSDARG00000074558	rest
