read_id,read_type,tail_is_valid,tail_start,tail_end,samples_per_nt,tail_length,file_path
5c18fabf-f11d-4d8e-be57-72008b5f2c3e,invalid,FALSE,,,9.03,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7c701b9a-d867-4462-a4f2-af2e5964a880,polyT,TRUE,590,740,7.89,19.01,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
56ded808-0ece-4493-9116-f76cb0eb067e,polyT,TRUE,640,780,8.53,16.4,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e65eeb8c-bdc0-4c1a-be7e-7d30e09c8f62,invalid,FALSE,,,7.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b3231d7f-ca66-4cb3-ad2d-badf7f34299a,invalid,FALSE,,,8.74,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1736a5f9-094a-4864-9550-273bc232267f,invalid,FALSE,,,8.65,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cb3d4847-5ae5-4fec-8c18-3a8e4d1c36eb,invalid,FALSE,,,7.72,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9e961fb6-984e-425a-9a47-a1f844dd412e,polyT,TRUE,1010,1760,7.95,94.31,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
39836db1-ad0c-481b-a77e-2dd100389ee0,invalid,FALSE,,,9.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
42625f46-5410-4757-944f-903370423d00,polyT,TRUE,706,2136,7.94,180.07,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
28bc95c2-19e8-4e1e-b702-d8355bf25237,polyT,TRUE,608,778,8.45,20.11,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4d463d11-2897-4340-abb2-22f913505b00,invalid,FALSE,,,7.9,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d6cdf324-3860-49dc-bbbb-ab1cfda0c5d4,polyT,TRUE,,,9.62,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
123a95de-9f6e-4b69-bca8-809bee6c83f5,invalid,FALSE,,,7.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7626c2af-ce93-4fd5-ab69-ab571720ae05,polyT,TRUE,610,800,8.19,23.2,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bea0c0b8-e162-4dec-b523-70b1ae2c9e6a,polyT,TRUE,450,1040,8.1,72.85,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b83ce992-d1ce-4661-9c8c-c0a902141a9c,polyT,TRUE,630,790,7.67,20.86,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1325e1b4-fd41-4764-8e0b-d0b8a9e50d98,polyT,TRUE,510,630,7.37,16.29,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
883cbbad-5ad9-4f25-95f1-d4e5c9ba29ef,polyT,TRUE,412,542,7.67,16.94,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
84f81ef4-99ea-4e32-814f-4458fea9233c,invalid,FALSE,,,8.13,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2554281b-d292-4747-9871-7c6b7e8e3153,invalid,FALSE,,,7.01,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c3fda185-573b-4346-97e2-8c58731e9e71,polyT,TRUE,,,8.81,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9db480f6-b1ed-482d-aa85-0fcd845d7075,polyT,TRUE,,,8.47,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
68d8eb09-e32a-4165-9f75-6c2e63fa1ceb,polyT,TRUE,750,900,7.28,20.59,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1fe174ac-3853-4ed7-8cd4-48a2b2f65ef2,invalid,FALSE,,,7.09,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d37b7504-876e-4014-85c4-b84a3e5a782f,invalid,FALSE,,,8.35,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f9053af0-07db-4bb3-b4a4-8ef95c5849ac,polyT,TRUE,,,8.12,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7722b3aa-2b43-406a-be2d-1f6374ba7c11,polyT,TRUE,788,958,7.7,22.08,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
83e188dc-3cc7-4f54-bf09-bebc046b1f4a,invalid,FALSE,,,8.19,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9efe5243-44ea-49a0-9e1e-41bdea97000b,invalid,FALSE,,,38.34,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
28ac7c79-017a-44bf-ae1e-a1b6753d0bff,invalid,FALSE,,,7.41,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c3001ea8-c929-4003-bada-3674e7028ed2,polyT,TRUE,490,640,7.93,18.91,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3b5d4db8-a3b2-48f4-9c77-f68fc432cd4a,invalid,FALSE,,,14.08,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
312768a3-0962-4845-83f5-22024a5244bc,polyT,TRUE,1012,1182,7.38,23.03,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
965f68ac-2ddb-4e21-9a7f-33cc020ccefe,polyT,TRUE,806,1456,7.6,85.48,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f301c729-8f1e-404d-867f-16d04bca5b8f,invalid,FALSE,,,8.78,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
81884b3e-1a30-4c88-9269-a341d3892dd3,polyT,TRUE,610,740,8.06,16.13,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
bdf2c5f4-7445-443b-aa46-a5b8ead1b20d,polyT,TRUE,1460,1600,7.34,19.07,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
73df3d44-d24a-4615-8d8d-97155d81f740,polyT,TRUE,1196,1516,20,16,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0ba4bfb7-49ec-4a80-9a37-2a6ad0e9ea16,invalid,FALSE,,,427.14,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dc6866d9-ac95-4b32-9d98-59ccdc41a5bc,invalid,FALSE,,,8.17,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
57dbb667-3d50-4d26-a2a1-aedeacdcd94a,polyT,TRUE,494,684,7.89,24.08,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6da790a4-99bf-451c-bfce-47704812ff73,invalid,FALSE,,,6.92,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
99ee8cf3-6679-4341-8e48-1e1bf27312ad,polyT,TRUE,572,1052,7.24,66.29,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d8eeeef3-dc9c-489c-bd5a-0b02081ed88d,polyT,TRUE,500,640,7.15,19.58,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
71769885-2a9c-4c8c-8b54-050ee2739888,polyT,TRUE,560,730,7.63,22.27,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
db0fba61-5860-41b8-9ed2-3763d99959d7,polyT,TRUE,1958,2118,9.79,16.34,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c515e9f7-03c8-485a-b785-77f9640dbb86,polyT,TRUE,1726,1966,8.41,28.54,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
edab607c-5b01-4b1a-bf68-b593471404e1,polyT,TRUE,982,1172,8.32,22.84,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
40cc97eb-d44b-4173-b421-87e3bf1609ae,polyT,TRUE,574,1544,7.92,122.5,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ddf0ca74-f8ed-4e17-a2a4-d1c55b4243b5,polyT,TRUE,668,1318,7.87,82.63,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a3220185-b193-4d42-9455-668c5e57c8d0,invalid,FALSE,,,206.39,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
20ee6050-a8af-4f63-90a9-892ba311c16c,invalid,FALSE,,,15.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
aa84b3a9-a787-4e90-8b49-0fbe94d8b5af,invalid,FALSE,,,7.85,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e3c9dd3e-12a7-4138-b16f-1ed705644001,polyT,TRUE,862,1442,7.23,80.23,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a0efbd52-1906-41d5-a7d6-92078a7942e5,polyT,TRUE,,,10.93,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
80d987f7-d12e-43a2-b267-afd6c02da5ea,polyT,TRUE,594,1104,8.02,63.57,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
de381809-a7fe-4e7e-9add-c68541069484,polyT,TRUE,382,522,7.44,18.82,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f90349d1-f19b-4e59-be14-ea116419068e,polyT,TRUE,500,1150,7.76,83.77,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9cfabda0-daf3-432d-ba5c-740cb6552907,invalid,FALSE,,,8.16,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8566504a-e88f-46a3-a405-afdbd8ef8905,invalid,FALSE,,,28.48,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b7042f21-aa0e-44b6-a118-f7d41ff7cc88,invalid,FALSE,,,27.57,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
535a88ac-0610-4dc8-b6e0-3ece9dbc24cd,polyT,TRUE,640,800,7.59,21.08,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e3d27804-d9fe-4b51-9645-0a495a63c46f,polyT,TRUE,538,698,7.51,21.3,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ac453768-a520-474c-82d3-68682eeb400a,polyT,TRUE,,,11.66,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
acd00ce3-dd2c-425e-97f1-45209647975e,invalid,FALSE,,,7.79,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d0a34545-33cf-4dd8-81e0-490e2e47169a,polyT,TRUE,1026,1366,15.28,22.25,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
158f5e7c-5331-4673-abee-8d27896f9689,polyT,TRUE,562,1182,7.67,80.79,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
afbc7c61-513b-40fd-971a-379954e75453,invalid,FALSE,,,10.49,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7bbbb1e6-1ac5-4aa1-995a-76837f1caaaf,invalid,FALSE,,,48.7,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
274cb512-6f9d-4b18-b0d5-5dc2d8fa6024,invalid,FALSE,,,9.36,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ffd2d907-697c-4e1d-8b36-9d9a23d0e58f,polyT,TRUE,514,1684,7.9,148.04,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
222d93e9-6180-49cd-ae86-534f08237307,invalid,FALSE,,,8.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ef3a8fbe-ecc6-418d-886c-887859dbd996,invalid,FALSE,,,7.36,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
42d9125a-cacd-45fc-ace4-962382bb7ddb,invalid,FALSE,,,7.77,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1fccbeaf-29cf-4fab-b22c-732e0781f3e6,polyT,TRUE,916,1036,7.44,16.14,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d8241f65-1127-4178-80db-bacd74ec5a28,invalid,FALSE,,,9.02,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0b3ea4a4-691b-41fd-8362-ed216b6be1bd,polyT,TRUE,676,866,8.02,23.69,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cf2e8044-495f-44cc-9d85-273cc5d5adba,polyT,TRUE,844,994,8.31,18.05,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
58c0c5f4-6079-41ba-ae96-0a4dc35f730c,polyT,TRUE,1670,1850,8.15,22.1,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3ae52310-08c7-449f-a12f-54056d3a09fa,invalid,FALSE,,,53.41,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a2219293-9f6e-465f-a457-681cf8a8652d,invalid,FALSE,,,10.61,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1301a289-f39c-4534-b8e2-6ce9d830494b,invalid,FALSE,,,6.89,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
09c9507b-dfcb-46cc-a899-e0ab9492b705,polyT,TRUE,1522,1682,7.44,21.5,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e0ee1d7e-a6e4-4d03-a7e2-4b72a0e542c1,invalid,FALSE,,,7.35,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5df59047-71e6-4be1-aa17-167400e3bc7f,invalid,FALSE,,,8.47,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
aed1e159-a8cb-4a40-9f38-5fb4a17cbc21,polyT,TRUE,756,956,7.63,26.2,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
423eb361-4f82-4867-a724-13c398b07b00,invalid,FALSE,,,16.6,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
23be954c-c2ab-4920-be1e-cd99748109fe,polyT,TRUE,1028,1168,7.81,17.92,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ed9d8514-d43f-4310-b599-f1eb3a66ddd7,invalid,FALSE,,,67.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9b6b0a7c-ca99-48c5-a84e-7d77fca9d0b1,invalid,FALSE,,,8.06,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3cd19fd9-7d6e-43a5-aceb-3b681bf9bc2a,invalid,FALSE,,,7.28,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
11238dd9-0152-4c7b-bd16-dd2ab83b52be,invalid,FALSE,,,9.26,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
74b2b326-8f34-4a54-9be9-db6277103376,polyT,TRUE,654,894,10.19,23.55,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
09183575-ecb5-400b-b30e-516e04fe9fd5,invalid,FALSE,,,7.05,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5335e2b8-2018-4922-bd46-fb83a0e477c3,invalid,FALSE,,,41.72,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
44c947d6-c610-401e-af56-1bb33520b967,polyT,TRUE,616,1396,7.02,111.15,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a0641aba-6b3f-455f-8524-27c143d213d3,invalid,FALSE,,,8.2,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
3bcead3c-a8bc-46d6-8631-93ed1e4fa475,polyT,TRUE,912,1012,7.69,13,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
05eebe65-e160-4c0a-9823-6601f6652306,polyT,TRUE,746,876,7.61,17.08,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
f00a8c78-26de-4ba5-8c2a-3fd851bb2f7b,polyT,TRUE,814,2004,8.1,146.84,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0bcc093a-e16c-44a3-9d1c-8bb9ffe90d0a,polyT,TRUE,1490,1640,8.07,18.59,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7378bdb8-ae25-4b69-8771-5b6f40f22a9b,polyT,TRUE,432,592,7.75,20.66,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a32ebd71-c11c-4aed-a0e5-32ceee044ce5,invalid,FALSE,,,8.56,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
48cff9ab-afb0-47e0-852d-ff52fd6594f3,invalid,FALSE,,,8.05,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c238f913-64de-4740-82be-6263bd8a8f50,invalid,FALSE,,,8.54,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
46304be3-cd02-4f88-95c0-beda4f2d7647,polyT,TRUE,574,764,7.94,23.94,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b5a24c0c-218c-497e-bc98-c311dddc6aba,polyT,TRUE,1008,1378,7.34,50.43,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ceb737cd-5122-41c6-9c23-6c675514aad0,invalid,FALSE,,,8.28,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2e332d77-5462-48e6-ad14-5e7c4659720a,invalid,FALSE,,,9.87,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5fddcb71-0746-4e18-8a16-a04ce6329734,polyT,TRUE,632,782,7.82,19.19,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0fe12d9d-0f6d-4515-a320-45da3cf4b95c,invalid,FALSE,,,8.38,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
135c504b-827b-4127-8a63-4edd95849858,polyT,TRUE,448,608,8.37,19.11,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
40be39d5-d3cc-41b2-b8e1-a3fa7223c3a1,invalid,FALSE,,,16.8,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c96bd85c-d551-427b-bdf3-a0d99e94790c,invalid,FALSE,,,512,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6137b843-db23-48a4-91bc-7b28b4c1b56d,invalid,FALSE,,,157.08,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
321408fa-763e-4bb2-90eb-939b196e48f6,invalid,FALSE,,,104.14,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
c3a1c742-f352-4817-bf25-71148e53da59,invalid,FALSE,,,7.27,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
eca5ce52-6c3a-4739-abbb-0671bdecde0c,invalid,FALSE,,,8.82,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
474ac414-1543-4c62-b70f-28204c7bcb38,invalid,FALSE,,,8.13,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e082e983-4416-4a99-a71d-8bd9e40892b8,polyT,TRUE,542,732,8.05,23.6,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ccb38d12-9910-4a7d-a9dc-eb6ad7b7ccd5,polyT,TRUE,778,1338,9.7,57.74,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8a6e8288-5576-4582-a949-f8193532db3b,polyT,TRUE,526,846,7.9,40.49,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2fd97286-e4d0-47e5-99e8-2ee918ed90c3,polyT,TRUE,672,1192,7.72,67.34,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
db1a14b7-6907-471b-9959-98c0808e3b07,polyT,TRUE,846,976,7.02,18.53,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
31b3bdf6-c4bc-4fca-9471-231e9e3ad544,polyT,TRUE,,,10.04,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
e8f06e11-1e40-4d42-84f8-e0b3426bbe5c,polyT,TRUE,700,840,8.17,17.13,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
1a121151-6421-4a23-9a0a-c0ba9630624c,invalid,FALSE,,,30.41,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b6ced6c1-3918-4eba-ba01-0ede183935d1,invalid,FALSE,,,7.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
07b191be-9b52-4b4b-94ff-23e67b7adb78,invalid,FALSE,,,8.71,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
82a0e93a-fa1f-4072-bab8-fc64ea643d9d,polyT,TRUE,562,1592,9.85,104.61,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ff180ef9-77e1-4cda-b295-c06b6475a8f9,invalid,FALSE,,,7.33,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8a0f14d1-e033-4043-b19f-a69c37c8237a,invalid,FALSE,,,7.98,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
165c3841-f86c-4388-a04e-8e07f67a3210,invalid,FALSE,,,8.22,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
6c5cdf12-02a4-48bc-9f38-f3ce3f9c7331,polyT,TRUE,530,810,8.39,33.36,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b5132d76-1c2c-4696-adf0-78913da60f12,polyT,TRUE,1162,2032,8.37,104,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b22fb4c4-ac40-4b0c-8b86-e69792b43366,invalid,FALSE,,,7.84,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
aaaffb52-cc2a-478e-b176-056dfe96b993,polyT,TRUE,640,1460,9.52,86.13,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
4dd4a935-cd01-45d8-b8eb-2a6c6d64c129,polyT,TRUE,,,7.98,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d000fb78-5b67-4a71-a389-30823afa3eec,polyT,TRUE,698,878,7.89,22.83,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fdb73efe-1baa-4e2e-b03a-f26b05edd7be,invalid,FALSE,,,8.11,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
379450fe-e84e-4568-8b66-27238bfc6bf0,invalid,FALSE,,,435.79,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
647bcc85-d471-43b1-9486-62408a4badcd,invalid,FALSE,,,7.64,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
197b1b91-5870-4666-8de8-cad119e39087,invalid,FALSE,,,9.4,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
dfcda4c3-9e4c-4cca-9651-60ecbd281d0f,polyT,TRUE,636,1356,7.4,97.3,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
24060544-54fb-4892-967b-f9e3d7e2cce7,polyT,TRUE,666,816,7.41,20.25,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
258a4b30-7199-4a19-9c40-0a0badae0783,invalid,FALSE,,,16.76,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
2f80208a-978e-455c-849f-9e146635c95d,polyT,TRUE,636,1216,7.73,75.02,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5734c4e2-f017-41d7-901a-4c6556836ea6,invalid,FALSE,,,10.21,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fc6fd986-0c35-42b5-b977-08ad6ff828d7,polyT,TRUE,750,1460,7.85,90.45,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
8c570b79-c666-48d1-881e-9a4bea864e67,invalid,FALSE,,,7.6,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
0f8a0d65-6ecb-4cdb-b635-c14ba08f8668,polyT,TRUE,790,980,9.75,19.49,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
5eed8a90-b77c-409a-8e19-96fc6cf1af6a,invalid,FALSE,,,115.71,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ee6ec8b7-aadf-4b5b-9ac9-57cc12ffffaa,invalid,FALSE,,,21.72,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
7eed7244-5abb-424d-bab8-e6ba960a9101,invalid,FALSE,,,7.73,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
25f6dec2-799b-480f-a2cf-301294d22c55,polyT,TRUE,614,754,7.67,18.25,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
cbc90fa8-190b-47c1-9e81-4441d3717820,invalid,FALSE,,,8.44,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
de5bb677-c933-47dd-8f4f-289e772edbec,polyT,TRUE,1338,1548,8.51,24.68,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
fe0f64da-405c-4090-9dd9-15261f5bd291,invalid,FALSE,,,59.44,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
9dc77f9a-2dad-412a-aba6-60717600e4e0,invalid,FALSE,,,33.81,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d93a6590-1599-41a6-9404-76fe89efeab4,polyT,TRUE,466,646,7.83,22.99,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d4c09c9f-f641-4fa1-b824-cd5991bdb5c7,invalid,FALSE,,,8.59,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
72a034e2-7df6-4cbe-8a69-8831c25c6d43,polyT,TRUE,522,1302,8.1,96.33,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
ee2be3c8-f73b-422e-b488-9b8bc0022ba8,invalid,FALSE,,,7.33,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
a45ed31c-a735-46b8-9117-c0fbc03c64f2,polyT,TRUE,786,946,8.46,18.91,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
45da58e4-55a6-4dc1-bfea-907b71f42ff0,invalid,FALSE,,,7.98,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
d08956dd-2a0c-4b19-8830-03fc33370852,invalid,FALSE,,,38.21,,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
b6a3cfb7-364b-4697-9e40-83bf93a5c5d0,polyT,TRUE,736,856,7.88,15.22,.//ABC838_31a309387776c6d7ee59eabc176225255af4bae9_7.fast5
